transaction_id,customer_id,timestamp,amount,currency,payment_method,payment_status,failure_code,failure_reason,customer_age_days,prior_success_count,prior_failure_count,previous_recovery_count,average_transaction_value,subscription_flag,retry_count,days_since_last_payment,merchant_segment,order_value,checkout_started,checkout_completed,ground_truth_recoverable,ground_truth_recovery_action,recovered_amount
txn_68d28079c282,cust_88990556,2026-08-19 23:09:16.358096,2245.67,INR,wallet,failed,limit_exceeded,Transaction exceeds customer limits.,388,11,2,0,4472.77,False,0,27,mid_market,2266.3,True,True,False,CREATE_ESCALATION,0.0
txn_0e104b326817,cust_e8be8b42,2026-08-03 17:13:16.304955,2240.31,USD,upi,failed,fraud_suspected,Transaction flagged by risk engine.,605,30,0,0,3717.03,True,3,17,ecommerce,2284.73,True,True,False,STOP_AUTOMATION,0.0
txn_4e86612b01b4,cust_e9cfe0d9,2026-07-31 12:39:16.271813,962.36,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,27,32,5,4,685.44,False,1,26,mid_market,1035.24,True,True,True,RETRY_PAYMENT,962.36
txn_630a76580970,cust_62f76088,2026-08-05 19:04:16.238825,604.11,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,355,25,0,0,749.54,True,2,22,smb_saas,702.51,True,True,False,CREATE_ESCALATION,0.0
txn_cd9c7a34a6c6,cust_ddb2c2e3,2026-08-09 01:48:16.260223,493.15,INR,wallet,failed,bank_timeout,Issuing bank did not respond in time.,826,17,0,0,364.32,False,1,5,smb_saas,590.26,True,True,True,WAIT_AND_RETRY,493.15
txn_703979c25b69,cust_2b258fe3,2026-08-03 21:03:16.351955,5945.68,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,324,23,4,4,7137.74,False,2,11,mid_market,5945.99,True,True,False,CREATE_ESCALATION,0.0
txn_039ccea2874d,cust_f5d88c73,2026-08-12 06:06:16.367097,825.28,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,772,38,4,0,1176.89,False,3,26,smb_saas,885.98,True,True,False,CREATE_ESCALATION,0.0
txn_3478c560c61e,cust_4731dbd3,2026-08-20 00:42:16.231825,427.92,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,368,31,0,0,685.95,True,1,0,ecommerce,499.89,True,True,True,WAIT_AND_RETRY,427.92
txn_b9fcd840697e,cust_29e7d28d,2026-08-10 09:32:16.354544,238.52,USD,upi,failed,insufficient_funds,Customer account has insufficient balance.,7,47,2,2,331.28,True,3,19,smb_saas,322.51,True,True,False,CREATE_ESCALATION,0.0
txn_701ceef16b30,cust_20c8790c,2026-08-10 18:11:16.240825,189.02,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,768,7,3,3,131.71,False,2,27,smb_saas,197.51,True,True,False,CREATE_ESCALATION,0.0
txn_a429620a4b0f,cust_4bce790b,2026-07-27 04:52:16.292365,1344.3,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,974,24,5,4,1074.8,False,1,2,mid_market,1382.41,True,False,False,CREATE_ESCALATION,0.0
txn_ff6114cf950d,cust_792e7d39,2026-08-19 03:58:16.349954,16397.47,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,251,15,1,0,30697.74,True,0,28,enterprise,16481.55,True,True,True,WAIT_AND_RETRY,16397.47
txn_07ee902f71f3,cust_adf12184,2026-07-28 16:30:16.357097,8494.86,USD,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,284,22,1,0,14774.93,False,2,5,high_value,8505.85,True,True,True,SEND_RECOVERY_MESSAGE,8494.86
txn_d0ad7add60fe,cust_27e44fc2,2026-08-12 08:43:16.236825,1996.99,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,10,34,3,2,1431.94,False,1,15,mid_market,2064.99,True,True,True,SEND_RECOVERY_MESSAGE,1996.99
txn_e8da55316599,cust_794a9601,2026-07-28 10:36:16.251632,535.54,INR,netbanking,failed,bank_timeout,Issuing bank did not respond in time.,382,31,0,0,617.3,False,0,27,ecommerce,593.34,True,True,True,WAIT_AND_RETRY,535.54
txn_c46a75ea0e01,cust_3740d02e,2026-07-30 02:30:16.235826,2205.89,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,369,2,4,1,2207.29,False,2,9,ecommerce,2280.41,True,True,False,CREATE_ESCALATION,0.0
txn_40bb7d884c71,cust_60fae9fd,2026-07-27 00:32:16.364096,21000.25,INR,upi,failed,bank_timeout,Issuing bank did not respond in time.,819,27,5,5,24325.31,False,2,13,enterprise,21087.45,True,True,False,CREATE_ESCALATION,0.0
txn_c6743de3524a,cust_741f220b,2026-07-27 06:15:16.314954,1786.48,INR,upi,failed,limit_exceeded,Transaction exceeds customer limits.,698,49,3,0,1479.29,False,1,6,ecommerce,1831.74,True,True,False,CREATE_ESCALATION,0.0
txn_f594ba589ae4,cust_a2500d83,2026-08-04 04:38:16.351955,551.18,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,77,29,1,1,645.9,False,1,7,smb_saas,620.76,True,True,False,CREATE_ESCALATION,0.0
txn_e8ff1888bae1,cust_c9c43ccc,2026-08-14 02:56:16.332954,237.94,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,982,12,1,0,372.59,False,0,22,smb_saas,247.26,True,True,False,CREATE_ESCALATION,0.0
txn_c1a5f729bd50,cust_d1033a64,2026-08-20 19:30:16.355058,9368.31,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,82,46,3,0,10282.02,False,2,9,mid_market,9467.91,True,True,False,CREATE_ESCALATION,0.0
txn_35117eb6fa5c,cust_62db5474,2026-07-27 14:00:16.302954,1284.65,USD,card,failed,insufficient_funds,Customer account has insufficient balance.,253,5,5,0,1526.41,True,3,2,mid_market,1312.28,True,True,False,CREATE_ESCALATION,0.0
txn_697d0c55ee09,cust_d56347f9,2026-08-17 15:40:16.231825,760.8,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,723,24,3,2,546.04,False,0,9,ecommerce,853.52,True,True,False,CREATE_ESCALATION,0.0
txn_df0703fff59d,cust_d44ac258,2026-08-06 12:39:16.224629,116.5,INR,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,368,19,2,1,147.86,False,0,25,smb_saas,214.63,True,True,False,CREATE_ESCALATION,0.0
txn_f03f4c47d2b2,cust_9320b812,2026-08-15 21:36:16.242826,2426.15,INR,netbanking,failed,bank_timeout,Issuing bank did not respond in time.,115,48,1,1,1236.79,False,3,15,enterprise,2442.46,True,True,True,WAIT_AND_RETRY,2426.15
txn_ce702fa46026,cust_251a7b41,2026-07-31 09:38:16.228825,1490.79,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,168,45,5,5,1616.89,False,2,2,mid_market,1533.01,True,True,False,CREATE_ESCALATION,0.0
txn_8c0e7fc98103,cust_703d7265,2026-08-14 17:29:16.284812,1438.88,INR,wallet,failed,bank_timeout,Issuing bank did not respond in time.,372,4,4,1,1743.83,False,2,6,ecommerce,1445.57,True,False,True,WAIT_AND_RETRY,1438.88
txn_4db5211937d6,cust_a32c0c23,2026-08-13 19:44:16.267812,866.47,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,100,49,5,4,1298.49,False,2,2,ecommerce,887.85,True,False,True,SEND_RECOVERY_MESSAGE,866.47
txn_4be49071b883,cust_6e36cb45,2026-08-17 21:33:16.365098,100.0,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,842,41,3,0,90.41,True,1,5,mid_market,186.73,True,True,False,CREATE_ESCALATION,0.0
txn_1d937e9adcb5,cust_98e52a85,2026-08-05 11:52:16.301954,1311.8,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,492,32,1,0,2471.68,True,1,2,ecommerce,1402.87,True,True,True,SEND_RECOVERY_MESSAGE,1311.8
txn_2d30246353e2,cust_a2d17255,2026-08-25 08:45:16.226780,313.25,INR,upi,failed,bank_timeout,Issuing bank did not respond in time.,561,5,2,2,619.58,False,0,13,smb_saas,407.49,True,True,True,WAIT_AND_RETRY,313.25
txn_884b6072dd79,cust_9029007c,2026-07-28 06:31:16.324955,15310.52,USD,card,failed,bank_timeout,Issuing bank did not respond in time.,252,47,5,5,21490.21,False,0,10,high_value,15366.18,True,False,False,CREATE_ESCALATION,0.0
txn_b73c19ba0dda,cust_f8041d1b,2026-07-31 06:31:16.292365,20441.56,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,620,6,4,2,37007.18,True,0,0,high_value,20521.1,True,True,False,CREATE_ESCALATION,0.0
txn_c2bd403de546,cust_a1bca8c4,2026-08-10 20:37:16.338954,100.23,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,385,48,0,0,94.17,False,3,29,smb_saas,111.41,True,True,False,CREATE_ESCALATION,0.0
txn_2752c59d2db1,cust_e8cd5035,2026-07-29 21:56:16.252632,384.04,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,279,25,5,3,350.89,False,0,15,ecommerce,450.94,True,True,False,CREATE_ESCALATION,0.0
txn_b30a911e980b,cust_b02aecf3,2026-07-27 06:11:16.261223,69.29,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,650,49,4,4,126.96,False,1,9,smb_saas,89.54,True,False,False,CREATE_ESCALATION,0.0
txn_dddd7f506d5e,cust_54f0f73e,2026-08-02 03:11:16.319954,200.2,USD,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,523,19,5,0,153.0,False,3,20,smb_saas,241.42,True,False,False,CREATE_ESCALATION,0.0
txn_4e131c093ebc,cust_af1b51d2,2026-08-05 11:53:16.314954,3087.36,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,267,22,5,2,5366.17,True,1,4,mid_market,3135.17,True,True,False,CREATE_ESCALATION,0.0
txn_e9655e51fa00,cust_67c9c791,2026-08-17 13:37:16.291365,1031.46,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,590,41,2,2,1156.11,True,3,21,ecommerce,1100.04,True,True,False,CREATE_ESCALATION,0.0
txn_1108c587e528,cust_3d970e07,2026-08-04 00:19:16.351955,5000.0,USD,card,failed,bank_timeout,Issuing bank did not respond in time.,16,20,0,0,9735.92,False,2,24,high_value,5050.37,True,False,False,CREATE_ESCALATION,0.0
txn_73e6d9f28d9b,cust_213d637e,2026-08-06 00:23:16.295908,492.71,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,354,45,2,1,772.15,True,1,29,smb_saas,545.17,True,True,False,CREATE_ESCALATION,0.0
txn_d330ff173584,cust_acc083ff,2026-08-13 19:46:16.344954,17.13,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,619,19,0,0,14.83,False,1,3,smb_saas,67.57,True,True,True,SEND_RECOVERY_MESSAGE,17.13
txn_01dda4eb23ee,cust_be9f6fa2,2026-08-11 21:03:16.222629,896.5,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,984,23,5,3,1399.4,False,2,19,ecommerce,977.32,True,True,False,CREATE_ESCALATION,0.0
txn_233aaa848da1,cust_0af058a0,2026-08-23 01:28:16.345955,693.8,USD,netbanking,failed,bank_timeout,Issuing bank did not respond in time.,400,38,0,0,882.39,True,3,6,ecommerce,788.65,True,True,True,WAIT_AND_RETRY,693.8
txn_f7786510ef80,cust_e8a5efb4,2026-08-20 13:44:16.301954,2468.66,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,532,18,5,5,2120.17,False,3,16,mid_market,2546.29,True,True,True,SEND_RECOVERY_MESSAGE,2468.66
txn_230871bcedd4,cust_532c567f,2026-08-24 19:59:16.300954,1231.31,USD,upi,failed,authentication_failed,OTP or 3D secure authentication failed.,33,45,2,0,1386.82,False,2,0,ecommerce,1317.2,True,True,True,RETRY_PAYMENT,1231.31
txn_8f353d8b11ec,cust_2c3f267c,2026-08-20 15:40:16.274812,571.03,USD,wallet,failed,bank_timeout,Issuing bank did not respond in time.,360,35,3,0,832.4,False,0,1,smb_saas,649.81,True,True,True,WAIT_AND_RETRY,571.03
txn_2895379a57e2,cust_a9a12a25,2026-08-07 06:13:16.279813,130.15,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,725,33,1,1,79.3,False,1,20,smb_saas,180.32,True,True,True,SEND_RECOVERY_MESSAGE,130.15
txn_e81e6a25614e,cust_740d2507,2026-08-25 15:11:16.339954,15.06,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,868,4,0,0,20.37,False,2,0,smb_saas,72.54,True,True,False,CREATE_ESCALATION,0.0
txn_1b47df9960ac,cust_9dbbf04f,2026-08-09 23:01:16.303954,24.27,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,371,29,3,0,15.87,True,3,22,ecommerce,68.22,True,True,False,CREATE_ESCALATION,0.0
txn_c379ff742bb7,cust_42d02204,2026-07-29 09:36:16.243446,5917.64,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,159,42,2,0,7348.17,False,1,7,high_value,6005.15,True,True,False,CREATE_ESCALATION,0.0
txn_cd7bba9074bb,cust_a94ff674,2026-08-10 02:36:16.290365,478.16,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,378,35,0,0,646.13,False,2,11,smb_saas,569.21,True,True,True,SEND_RECOVERY_MESSAGE,478.16
txn_a72a4e6c6d81,cust_ffec3570,2026-08-24 15:16:16.324955,1772.52,INR,netbanking,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,265,1,2,0,3458.03,True,3,10,ecommerce,1827.14,True,True,True,WAIT_AND_RETRY,1772.52
txn_5fab8f6383b5,cust_e80f9fd2,2026-08-11 22:17:16.259223,69.11,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,962,4,3,0,133.55,False,2,23,smb_saas,116.92,True,False,False,CREATE_ESCALATION,0.0
txn_8dd87f2c850a,cust_49e6b9eb,2026-07-30 01:44:16.279813,641.39,USD,card,failed,insufficient_funds,Customer account has insufficient balance.,716,7,1,0,957.42,True,2,30,mid_market,692.54,True,False,False,CREATE_ESCALATION,0.0
txn_c4e5cebb89b8,cust_e9608834,2026-08-21 02:24:16.319954,10362.61,INR,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,581,38,2,2,20579.56,False,0,18,high_value,10393.77,True,True,True,RETRY_PAYMENT,10362.61
txn_b008845b4bdd,cust_e842984d,2026-08-11 19:14:16.250632,95.6,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,249,40,3,2,125.61,True,1,8,smb_saas,149.06,True,True,True,RETRY_PAYMENT,95.6
txn_0bfdcd72e83c,cust_bdc4dd44,2026-08-20 13:57:16.307955,1630.49,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,852,13,1,1,2993.43,False,0,8,ecommerce,1676.92,True,True,True,SEND_RECOVERY_MESSAGE,1630.49
txn_f3c570f17065,cust_5e8ee646,2026-08-08 20:09:16.290365,3552.43,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,656,38,4,3,5162.11,False,0,16,mid_market,3602.3,True,True,False,CREATE_ESCALATION,0.0
txn_4c6d5d28f09b,cust_c1e86327,2026-08-05 16:01:16.242826,4283.0,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,414,31,3,2,7449.03,False,1,12,mid_market,4311.84,True,True,False,CREATE_ESCALATION,0.0
txn_46600dad4bda,cust_edcb3a78,2026-07-31 16:17:16.332954,202.09,USD,upi,failed,bank_timeout,Issuing bank did not respond in time.,577,43,4,0,280.15,False,1,13,smb_saas,252.24,True,False,True,WAIT_AND_RETRY,202.09
txn_66e4fd7df27c,cust_f28bad13,2026-08-23 03:31:16.224629,1824.37,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,913,24,3,3,1940.16,False,1,20,ecommerce,1910.4,True,True,False,CREATE_ESCALATION,0.0
txn_9f79798cb969,cust_30681649,2026-08-10 23:42:16.261223,1622.89,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,620,18,4,4,3201.9,False,0,0,mid_market,1659.81,True,True,False,CREATE_ESCALATION,0.0
txn_24ac285d0348,cust_1d986516,2026-08-01 17:03:16.309954,577.46,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,346,0,3,2,783.72,False,2,-1,ecommerce,605.75,True,True,False,CREATE_ESCALATION,0.0
txn_c1934513d4e8,cust_87320ea2,2026-08-21 04:00:16.296954,595.56,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,988,21,0,0,368.6,False,1,27,mid_market,668.05,True,True,True,SEND_RECOVERY_MESSAGE,595.56
txn_a4d75c0d2716,cust_f8a43694,2026-08-15 19:46:16.351955,524.45,INR,wallet,failed,fraud_suspected,Transaction flagged by risk engine.,267,19,1,0,825.17,True,3,0,smb_saas,585.99,True,True,False,STOP_AUTOMATION,0.0
txn_bfc0403afcb5,cust_4a8d7429,2026-08-02 19:03:16.251632,945.79,INR,netbanking,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,976,47,4,3,1093.62,True,0,28,mid_market,1014.69,True,True,False,CREATE_ESCALATION,0.0
txn_ad3d2fbec766,cust_64150cde,2026-08-22 06:40:16.307955,76.64,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,436,33,2,0,121.53,True,2,2,smb_saas,139.57,True,True,True,SEND_RECOVERY_MESSAGE,76.64
txn_fff23e6140d8,cust_07de3cfb,2026-08-11 07:20:16.295908,159.88,INR,netbanking,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,898,34,2,0,253.74,False,3,8,smb_saas,258.46,True,True,True,WAIT_AND_RETRY,159.88
txn_8b0a5ad0ac7d,cust_1904bd15,2026-08-10 00:02:16.275813,5212.14,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,404,21,4,3,3991.97,False,3,16,enterprise,5261.38,True,True,True,WAIT_AND_RETRY,5212.14
txn_9abe844d2f83,cust_7f17f84d,2026-08-21 09:17:16.294364,158.83,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,376,17,4,3,187.22,False,1,12,ecommerce,188.52,True,False,False,CREATE_ESCALATION,0.0
txn_deaef56e07ed,cust_5fa436fa,2026-08-19 13:15:16.341954,1673.53,INR,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,713,42,1,1,1211.91,False,3,24,ecommerce,1756.21,True,True,False,CREATE_ESCALATION,0.0
txn_f13ea07a8bd2,cust_dc2a7836,2026-08-13 10:38:16.257223,2320.33,INR,wallet,failed,bank_timeout,Issuing bank did not respond in time.,63,13,0,0,2267.14,False,0,24,ecommerce,2338.9,True,True,True,WAIT_AND_RETRY,2320.33
txn_3376c7692b8e,cust_a75f3892,2026-08-22 06:46:16.246043,5000.0,USD,netbanking,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,466,35,4,2,6333.39,False,2,1,high_value,5098.16,True,True,True,WAIT_AND_RETRY,5000.0
txn_e0dc9c24385f,cust_970c6872,2026-07-31 15:54:16.269812,2540.62,USD,upi,failed,insufficient_funds,Customer account has insufficient balance.,727,33,4,3,1501.97,False,1,8,mid_market,2586.47,True,True,True,SEND_RECOVERY_MESSAGE,2540.62
txn_a29c8288282d,cust_1543f98a,2026-08-22 13:52:16.233825,12860.81,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,859,27,5,3,11803.36,False,2,24,high_value,12939.76,True,True,False,CREATE_ESCALATION,0.0
txn_0e0c5e0fbc7b,cust_41397467,2026-08-11 05:05:16.250632,425.76,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,688,49,1,1,312.88,False,3,29,ecommerce,451.18,True,True,True,SEND_RECOVERY_MESSAGE,425.76
txn_d7f3e520ca7a,cust_288b82ed,2026-07-27 18:44:16.359096,374.32,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,955,6,3,3,212.57,False,2,0,smb_saas,387.43,True,True,False,CREATE_ESCALATION,0.0
txn_ea03dd3e812c,cust_98d18443,2026-08-07 15:48:16.224629,939.36,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,875,33,3,0,1428.24,False,3,2,ecommerce,1029.25,True,True,True,SEND_RECOVERY_MESSAGE,939.36
txn_8c3a81b24d53,cust_1398b5e1,2026-08-06 15:57:16.334955,94.04,INR,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,53,26,5,1,117.08,True,2,14,ecommerce,187.16,True,True,False,CREATE_ESCALATION,0.0
txn_71bbc76766f4,cust_af7f796d,2026-08-15 21:04:16.287327,2749.26,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,299,42,3,3,1970.51,False,1,4,mid_market,2772.14,True,True,False,CREATE_ESCALATION,0.0
txn_7e2ab327226c,cust_07e1b5df,2026-08-07 22:00:16.268812,914.08,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,652,7,3,0,881.7,False,2,13,smb_saas,914.22,True,True,False,CREATE_ESCALATION,0.0
txn_dc3b0206089d,cust_486edcbb,2026-08-12 03:35:16.249632,3270.66,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,50,40,1,0,2202.26,True,3,13,mid_market,3317.32,True,True,True,SEND_RECOVERY_MESSAGE,3270.66
txn_a9b003360e14,cust_ab518b1c,2026-08-08 01:48:16.361096,2926.0,INR,upi,failed,limit_exceeded,Transaction exceeds customer limits.,1,27,5,2,4870.16,False,3,29,mid_market,2965.61,True,True,False,CREATE_ESCALATION,0.0
txn_4708b866873f,cust_8a37bc04,2026-07-31 14:59:16.250632,5000.0,INR,wallet,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,699,17,5,4,7100.43,False,3,1,high_value,5032.69,True,True,True,WAIT_AND_RETRY,5000.0
txn_75c97e43174c,cust_f035eb02,2026-07-29 01:53:16.226780,9279.63,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,653,25,0,0,10694.54,False,1,9,enterprise,9305.73,True,True,False,CREATE_ESCALATION,0.0
txn_6d3596e0134b,cust_4cba69ff,2026-08-22 21:07:16.266812,174.29,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,513,21,3,2,114.3,False,3,9,ecommerce,183.81,True,True,False,CREATE_ESCALATION,0.0
txn_e4e0dfd6a9c7,cust_016aa85b,2026-08-14 04:06:16.226172,10.0,USD,card,failed,bank_timeout,Issuing bank did not respond in time.,470,40,5,5,10.37,True,3,6,smb_saas,106.81,True,True,True,WAIT_AND_RETRY,10.0
txn_b639bece2ae7,cust_3caae957,2026-08-17 21:27:16.324955,6560.95,INR,netbanking,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,233,29,5,3,6897.18,False,2,20,enterprise,6571.24,True,True,False,CREATE_ESCALATION,0.0
